Date,hour_type,ng price,coal price,price_01,price_02,price_03,lmp,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),Main Aload
9/20/2008 7:00,0,7.79,14.25,20.98,19.14,17.88,25.9,22003.75,22203,28990.81,29040,29123
9/20/2008 8:00,0,7.79,14.25,18.06,14.16,11.57,28.04,22230.05,22317,29532.8,29670,30475
9/20/2008 9:00,0,7.79,14.25,17.86,14.63,13.35,44.3,21934.04,22161,29806.66,29967,32213
9/20/2008 10:00,1,7.79,14.25,23.54,21.56,19.89,55.34,21697.33,21911,30015.2,30063,33617
9/20/2008 11:00,1,7.79,14.25,22.8,22.12,21.3,57.75,21267.61,21555,29972.96,30014,34767
9/20/2008 12:00,1,7.79,14.25,20.86,20.34,20.17,50.79,20926.98,21331,29720.62,29711,35455
9/20/2008 13:00,1,7.79,14.25,22.78,22.01,21.49,54.74,20649.63,21084,29647.16,29504,36229
9/20/2008 14:00,1,7.79,14.25,19.66,17.98,16.55,63.52,20359.71,20795,29363.28,29101,36566
9/20/2008 15:00,1,7.79,14.25,16.91,15,13.39,66.63,20104.35,20603,28914.96,28674,37037
9/20/2008 16:00,1,7.79,14.25,18.02,14.57,14.11,59.49,19953.8,20572,28950.79,28731,37214
9/20/2008 17:00,1,7.79,14.25,21.75,20.34,18.32,49.99,20597.21,21179,30240.6,29964,37295
9/20/2008 18:00,1,7.79,14.25,19.05,17.76,15.01,58.78,21669.16,21834,30474.75,30403,36458
9/20/2008 19:00,1,7.79,14.25,17.96,15.65,16.37,60.15,21497.94,21627,29764.92,30027,36335
9/20/2008 20:00,1,7.79,14.25,16.55,14.64,14.28,53.99,21257.95,21190,29091.42,29064,36907
9/20/2008 21:00,0,7.79,14.25,19.02,18.51,18.53,40.63,20801.7,20669,28026.81,28099,35700
9/20/2008 22:00,0,7.79,14.25,19.95,18.99,18.9,28.42,20097.64,19924,26499.11,26429,33843
9/20/2008 23:00,0,7.79,14.25,19.45,17.5,17.15,32.91,19149.46,18901,24538.42,24969,31527
9/21/2008 0:00,0,7.79,14.25,19.56,16.48,15.01,-4.04,18228.51,17650,23043.19,23661,29381
9/21/2008 1:00,0,7.79,14.25,19.1,16.57,15.14,-208.5,17528.13,17031,22042.51,22720,27835
9/21/2008 2:00,0,7.79,14.25,17.74,14.26,12.64,17.75,17196.21,16711,21364.67,23184,26849
9/21/2008 3:00,0,7.79,14.25,20.2,18.88,18.79,24.47,17104.36,16549,21092.68,22859,26211
9/21/2008 4:00,0,7.79,14.25,16.86,15.3,14.46,11.4,17174.96,16588,21140.87,22735,25905
9/21/2008 5:00,0,7.79,14.25,17.49,16.42,15.84,18.89,17493.8,16901,21696.08,23200,25831
9/21/2008 6:00,0,7.79,14.25,13.99,11.3,9.8,23.77,18221.42,17646,22645.43,23730,26446
9/21/2008 7:00,0,7.79,14.25,20.42,17.38,14.2,24.82,18995.42,18464,23755.64,23897,26938
9/21/2008 8:00,0,7.79,14.25,22.47,20.87,19.01,44.31,19489.22,18855,24535.17,24760,28159
9/21/2008 9:00,0,7.79,14.25,20.8,20.31,20.9,31.97,19820.58,19166,25501.26,25460,29796
9/21/2008 10:00,1,7.79,14.25,22.28,21.18,20.99,35.19,19829.38,19304,25891.32,25869,31257
9/21/2008 11:00,1,7.79,14.25,24.2,21.11,20.35,36.96,19601.94,19120,25857.48,25797,32553
9/21/2008 12:00,1,7.79,14.25,30.86,27.47,25.57,58.27,19253.51,18984,25585.73,25477,33954
9/21/2008 13:00,1,7.79,14.25,32.96,28.59,24.83,64.36,18823.95,18710,25157.34,25286,35040
9/21/2008 14:00,1,7.79,14.25,36.01,30.86,27.22,51.44,18507.65,18362,24704.08,25071,36018
9/21/2008 15:00,1,7.79,14.25,28.94,27.52,24.42,73.64,18243.51,18273,24395.44,24870,36766
9/21/2008 16:00,1,7.79,14.25,27.09,23.49,23.1,57.64,18251.57,18304,24690.04,25235,37514
9/21/2008 17:00,1,7.79,14.25,20.05,17.11,12.05,67.43,19183.44,19023,26616.95,26732,37797
9/21/2008 18:00,1,7.79,14.25,9.3,2.8,2.17,98.95,20345.47,19825,27641.68,27453,37423
9/21/2008 19:00,1,7.79,14.25,17.65,14.05,12.88,96.14,20187.31,19813,27320.79,27091,37347
9/21/2008 20:00,1,7.79,14.25,12.8,6.84,6.85,50.75,19866.37,19429,26779.49,26422,38179
9/21/2008 21:00,0,7.79,14.25,7.43,3.72,3.34,38.83,19451.28,18930,26021.87,25574,36854
9/21/2008 22:00,0,7.79,14.25,3.45,1.72,1.49,27.98,18798.36,18283,24740.08,24269,34637
9/21/2008 23:00,0,7.79,14.25,3.27,2.8,0.35,21.63,17976.85,17436,23218.21,23339,32309
9/22/2008 0:00,0,7.66,14.25,3.66,2.13,-0.72,21.76,17198.39,16777,21927.55,22151,30375
9/22/2008 1:00,0,7.66,14.25,2.46,-3.01,-4.56,21.67,16626.86,16287,21058.58,22417,28977
9/22/2008 2:00,0,7.66,14.25,2.68,2.34,2.48,17.89,16360.2,16076,20535.7,21959,28254
9/22/2008 3:00,0,7.66,14.25,2.22,2.16,0.23,24.6,16256.08,15953,20318.08,21707,27765
9/22/2008 4:00,0,7.66,14.25,6.42,2.57,1.13,23.57,16266.6,15950,20274.22,21647,27954
9/22/2008 5:00,0,7.66,14.25,2.88,2.4,0.95,34.73,16619.45,16238,20615,22031,29641
9/22/2008 6:00,0,7.66,14.25,2.02,1.77,1.63,43.68,17099.83,16753,21294.33,22576,32711
9/22/2008 7:00,0,7.66,14.25,4.26,2.68,2.51,49.2,17653.54,17352,22105.95,23310,35177
9/22/2008 8:00,0,7.66,14.25,15.94,8.1,3.5,47.66,18080.91,17851,22865.56,23433,36491
9/22/2008 9:00,0,7.66,14.25,27.1,22.15,19.08,61.73,18414.42,18253,23532.3,23205,37832
9/22/2008 10:00,1,7.66,14.25,26.48,24.41,21.29,63.07,18459.38,18404,23891.93,23786,39316
9/22/2008 11:00,1,7.66,14.25,25.26,21.86,17.91,83.07,18336.76,18453,24184.61,23944,40373
9/22/2008 12:00,1,7.66,14.25,22.29,18.13,13.2,93.35,18231.87,18490,24281.15,24052,41421
9/22/2008 13:00,1,7.66,14.25,18.71,12.19,9.09,87.38,18126.93,18454,24128.21,24142,42342
9/22/2008 14:00,1,7.66,14.25,20.54,12.52,9.14,82.37,17913.15,18308,23953.63,24206,43145
9/22/2008 15:00,1,7.66,14.25,8.74,2.56,-0.35,86.92,17812.38,18304,23858.53,24228,43494
9/22/2008 16:00,1,7.66,14.25,23.27,20.18,14.44,85.42,17956.6,18488,24430.97,24751,43805
9/22/2008 17:00,1,7.66,14.25,23.13,20.59,14.54,67.84,19117.48,19405,26982.52,26532,43492
9/22/2008 18:00,1,7.66,14.25,19.28,13.85,9.42,110.88,20481.84,20194,28213.41,27496,42549
9/22/2008 19:00,1,7.66,14.25,13.22,4.89,0.82,88.66,20598.86,20220,27988.19,27525,42241
9/22/2008 20:00,1,7.66,14.25,21.53,18.75,12.88,62.78,20426.25,20204,27470.52,26947,42597
9/22/2008 21:00,0,7.66,14.25,25.71,21.63,17.39,43.86,19908.64,19537,26549.67,25951,40656
9/22/2008 22:00,0,7.66,14.25,27.09,23.45,21.13,29.65,19090.26,18696,25145.82,24769,37679
9/22/2008 23:00,0,7.66,14.25,22.84,20.24,19.23,29.33,18057.36,17646,23715.65,23889,34647
9/23/2008 0:00,0,7.84,14.25,24.12,21.66,20.15,28.49,17196.55,16911,22571.3,23242,32008
9/23/2008 1:00,0,7.84,14.25,28.05,21.49,18.91,12.68,16807.3,16387,21900.1,23667,30321
9/23/2008 2:00,0,7.84,14.25,22.09,16.19,9.34,27.18,16508.29,15964,21579.52,23380,29295
9/23/2008 3:00,0,7.84,14.25,17.51,9.58,6.8,27.45,16540.57,16006,21595.18,23432,28631
9/23/2008 4:00,0,7.84,14.25,22.22,18.12,13.77,30.36,16807,16723,22021.83,23875,28823
9/23/2008 5:00,0,7.84,14.25,31.2,23.15,21.99,43.93,17688.28,17745,23415.12,23769,29965
9/23/2008 6:00,0,7.84,14.25,32.09,28.37,25.91,46.74,19591,19430,26396.47,26450,33147
9/23/2008 7:00,0,7.84,14.25,34.97,31.72,28.74,39.57,21206.34,20827,28971.62,28795,35527
9/23/2008 8:00,0,7.84,14.25,37.29,33.34,30.45,41.43,21588.92,21350,29596.31,29576,36532
9/23/2008 9:00,0,7.84,14.25,36.03,31.42,24.91,41.09,21593.25,21417,30000.01,30147,37843
9/23/2008 10:00,1,7.84,14.25,32.93,27.79,25.59,50.37,21537.88,21349,30244.14,30359,38957
9/23/2008 11:00,1,7.84,14.25,30.62,24.56,22.61,62.72,21352.07,21277,30220.83,30383,40213
9/23/2008 12:00,1,7.84,14.25,29.31,22.68,20.4,75.05,21183.48,21202,30154.98,30200,41270
9/23/2008 13:00,1,7.84,14.25,21.85,19.62,18.31,81.05,21035.94,21037,30050.46,29993,42276
9/23/2008 14:00,1,7.84,14.25,21.67,19.49,17.12,69.11,20896.6,20812,29709.16,29781,43156
9/23/2008 15:00,1,7.84,14.25,30.04,23.14,20.83,93.78,20679.09,20605,29400.95,29524,43688
9/23/2008 16:00,1,7.84,14.25,32.43,28.18,21.28,71.67,20634.36,20701,29635.66,29655,44112
9/23/2008 17:00,1,7.84,14.25,26.97,21.66,20.4,52.87,21503.05,21700,31272.83,31239,43585
9/23/2008 18:00,1,7.84,14.25,33.12,26.55,21.27,65.03,22602.04,22508,31765.99,31660,42637
9/23/2008 19:00,1,7.84,14.25,37.69,33.76,31.91,59.68,22533.45,22324,31312.98,31465,42146
9/23/2008 20:00,1,7.84,14.25,39.08,34.21,31.08,48.13,22176.04,21860,30628.32,30706,42690
9/23/2008 21:00,0,7.84,14.25,35.75,31.67,27.16,40.3,21504.9,21170,29366.89,29462,40665
9/23/2008 22:00,0,7.84,14.25,36.3,31.24,28.83,34.07,20416.24,20164,27528.09,28205,37644
9/23/2008 23:00,0,7.84,14.25,30.33,24.4,19.81,25.56,19031.93,18894,25366.05,27251,34369
9/24/2008 0:00,0,8.15,14.25,27.46,23.28,20.68,-3.02,17930.1,17834,23802.93,25578,31780
9/24/2008 1:00,0,8.15,14.25,32.8,27.8,25.24,6.28,17183.12,17236,22841.42,24701,30215
9/24/2008 2:00,0,8.15,14.25,32.2,28.69,26.17,17.78,16838.01,16963,22395.72,24210,29126
9/24/2008 3:00,0,8.15,14.25,30.36,26.84,22.67,18.45,16694.38,16856,22165.14,24059,28512
9/24/2008 4:00,0,8.15,14.25,27.48,21.17,18.38,-5.61,16853.71,17073,22414.64,24429,28534
9/24/2008 5:00,0,8.15,14.25,20.17,14.89,10.36,33.76,17613.01,18021,23717.52,25767,29910
9/24/2008 6:00,0,8.15,14.25,17.61,10.08,5.92,42.36,19226.05,19696,26418.67,27030,32946
9/24/2008 7:00,0,8.15,14.25,20.22,12.64,7.24,40.21,20838.35,21185,28991.42,29245,35232
9/24/2008 8:00,0,8.15,14.25,19.68,12.85,9.98,50.43,21281.5,21562,29657.24,29852,36315
9/24/2008 9:00,0,8.15,14.25,22.15,16.75,12.97,63.32,21418.6,21533,30011.27,30040,37381
9/24/2008 10:00,1,8.15,14.25,27.12,21.12,19.09,52.67,21653.02,21496,30229.58,30198,38606
9/24/2008 11:00,1,8.15,14.25,26.81,22.34,19.76,50.16,21642.01,21442,30218.07,30264,39632
9/24/2008 12:00,1,8.15,14.25,25.44,18.92,13,56.23,21596.12,21422,30046.81,30095,40426
9/24/2008 13:00,1,8.15,14.25,24.11,14.16,7.53,72.39,21513.22,21329,29876.34,29954,41330
9/24/2008 14:00,1,8.15,14.25,26.55,19.55,15.83,70.01,21417.71,21194,29680.02,29767,42144
9/24/2008 15:00,1,8.15,14.25,32.08,27.7,24.06,53.08,21205.25,21120,29283.37,29569,42628
9/24/2008 16:00,1,8.15,14.25,26.11,21.24,17.42,54.01,21244.51,21135,29467.3,29887,43015
9/24/2008 17:00,1,8.15,14.25,26.11,18.4,16.2,56.91,22105.78,21916,31171.29,31296,42774
9/24/2008 18:00,1,8.15,14.25,27.46,21.25,18.75,81.75,22813.61,22666,31590.8,31676,41766
9/24/2008 19:00,1,8.15,14.25,29.98,27.4,21.99,53.98,22592.22,22460,31166.85,31326,41848
9/24/2008 20:00,1,8.15,14.25,28.19,21.21,14.7,53.1,22178.9,22033,30453.49,30519,42271
9/24/2008 21:00,0,8.15,14.25,24.92,19.45,16.23,41.47,21548.05,21397,29237.37,29262,40477
9/24/2008 22:00,0,8.15,14.25,22.56,18.27,14.81,41.94,20537.98,20394,27529.85,27942,37483
9/24/2008 23:00,0,8.15,14.25,22.43,15.85,12.59,20.43,19298.19,19136,25510.54,26073,34627
9/25/2008 0:00,0,7.63,14.17142857,26,20.54,16.32,37.04,18094.78,18067,23813.5,25529,32011
9/25/2008 1:00,0,7.63,14.17142857,28.49,23.83,21.92,28.95,17296.84,17494,22810.79,24640,30477
9/25/2008 2:00,0,7.63,14.17142857,27.75,23.31,20.82,27.26,16984.53,17184,22221.52,24157,29229
9/25/2008 3:00,0,7.63,14.17142857,26.21,21.64,15.89,29.69,16855.92,17110,21958.76,23909,28875
9/25/2008 4:00,0,7.63,14.17142857,23.35,16.63,9.7,32.39,17023.78,17309,22283.36,24097,28896
9/25/2008 5:00,0,7.63,14.17142857,22.46,16.01,11.25,42.96,17769.41,18128,23387.5,25226,30305
9/25/2008 6:00,0,7.63,14.17142857,28.04,25.88,23.96,59.64,19176.61,19775,25791.79,26157,33531
9/25/2008 7:00,0,7.63,14.17142857,23.92,20.88,16.2,31.99,20717.54,21357,28197.31,28574,36006
9/25/2008 8:00,0,7.63,14.17142857,20.14,17.44,15.26,54.14,21277.76,21763,29113.18,29169,36824
9/25/2008 9:00,0,7.63,14.17142857,15.23,7.57,5.53,51.66,21604.34,21759,29698.58,29476,38054
9/25/2008 10:00,1,7.63,14.17142857,18.68,9.16,4.99,64.98,21723.72,21752,30166.65,29746,39235
9/25/2008 11:00,1,7.63,14.17142857,21.75,16.59,14.41,78.94,21733.29,21609,30272.67,29581,40022
9/25/2008 12:00,1,7.63,14.17142857,20.52,16.41,14.66,60.51,21626.53,21377,30181.49,29332,40744
9/25/2008 13:00,1,7.63,14.17142857,16.58,12.84,10.89,77.46,21513.54,21160,30050.46,29120,41295
9/25/2008 14:00,1,7.63,14.17142857,8.56,6.23,3.71,65.46,21330.7,20898,29678.91,28655,41746
9/25/2008 15:00,1,7.63,14.17142857,23.22,20.27,19.59,73.63,21079.31,20777,29121.31,28230,41854
9/25/2008 16:00,1,7.63,14.17142857,25.67,21.58,19.77,100.66,21133.37,20745,29210.89,28421,41990
9/25/2008 17:00,1,7.63,14.17142857,26.91,23.87,23.07,59.82,21884.42,21401,30492.57,29700,41479
9/25/2008 18:00,1,7.63,14.17142857,24.25,22.99,22.1,59.92,22449.1,22145,30725.54,30044,40647
9/25/2008 19:00,1,7.63,14.17142857,17.31,15.08,14.74,59.41,22187.91,21899,30127.15,29617,40602
9/25/2008 20:00,1,7.63,14.17142857,10.38,8.58,6.94,51.4,21799.83,21424,29375.22,28718,41270
9/25/2008 21:00,0,7.63,14.17142857,18.46,13.84,10.81,34.74,21199.34,20969,28170.32,27618,39487
9/25/2008 22:00,0,7.63,14.17142857,16.35,13.13,10.39,33.86,20331.36,20155,26420.91,25962,36828
9/25/2008 23:00,0,7.63,14.17142857,16.23,9.94,6.48,34.76,19112.54,19059,24030.31,24132,33920
9/26/2008 0:00,0,7.42,14.09285714,22.45,20.57,16.45,29.4,18000.8,17944,22120.44,23247,31552
9/26/2008 1:00,0,7.42,14.09285714,16.69,12.74,12.91,8.81,17264.96,17214,20978.3,22115,29880
9/26/2008 2:00,0,7.42,14.09285714,24.46,22.93,21.89,28.97,16789.37,16876,20251.05,21727,28965
9/26/2008 3:00,0,7.42,14.09285714,22.32,21.34,19.75,29.35,16573.25,16862,19836.93,21001,28392
9/26/2008 4:00,0,7.42,14.09285714,25.26,22.49,21.04,27.84,16618.68,16786,19766.04,20751,28425
9/26/2008 5:00,0,7.42,14.09285714,26.51,23.82,22.12,46.49,16873.88,17114,20065.19,21426,29514
9/26/2008 6:00,0,7.42,14.09285714,23.95,19.68,17.5,51.69,17383.94,17549,20798.58,21656,32621
9/26/2008 7:00,0,7.42,14.09285714,22.01,20.01,17,46.93,18023.12,18716,21655.43,22707,35052
9/26/2008 8:00,0,7.42,14.09285714,20.65,17.87,16.89,50.85,18658.4,19457,22519.92,23543,36033
9/26/2008 9:00,0,7.42,14.09285714,20.56,17.81,17.64,59.73,19587.86,20135,23727.2,24637,37109
9/26/2008 10:00,1,7.42,14.09285714,23.28,19.11,18.78,62.24,20318.74,20551,24711.05,25494,38198
9/26/2008 11:00,1,7.42,14.09285714,23.66,21.29,20.9,53.94,20596.76,20381,25245.68,26538,38955
9/26/2008 12:00,1,7.42,14.09285714,22.21,19.98,20.34,54.47,20086.87,19708,24931.54,26072,39360
9/26/2008 13:00,1,7.42,14.09285714,20.24,16.88,15.31,55.94,19157.96,18836,24007.68,25308,39927
9/26/2008 14:00,1,7.42,14.09285714,17.31,14.69,12.96,54.01,18463.65,17922,23298.9,24144,40155
9/26/2008 15:00,1,7.42,14.09285714,21.29,18.56,19.31,52.87,18037.13,17510,22707.16,23504,39984
9/26/2008 16:00,1,7.42,14.09285714,18.8,17.66,17.54,50.66,17883.82,17476,22648.63,23577,39843
9/26/2008 17:00,1,7.42,14.09285714,19.33,16.83,16.44,45.71,18454.1,18109,23875.72,24825,39375
9/26/2008 18:00,1,7.42,14.09285714,22.23,18.22,17.21,48.45,19140.81,18910,24318.52,24265,38589
9/26/2008 19:00,1,7.42,14.09285714,22.62,18.88,17.19,47.57,19274.91,19162,24322.84,24342,38331
9/26/2008 20:00,1,7.42,14.09285714,15.9,13.73,11.38,34.66,19357.49,19216,24249.65,24054,38487
9/26/2008 21:00,0,7.42,14.09285714,21.44,16.37,14.08,30.63,19284.03,19160,23932.15,24772,37122
9/26/2008 22:00,0,7.42,14.09285714,21.38,18.06,15.57,32.57,18942.49,18808,23146.67,23034,35094
9/26/2008 23:00,0,7.42,14.09285714,21.29,17.59,16.43,32.33,18333.17,18130,21954.66,21934,32666
9/27/2008 0:00,0,7.42,14.01428571,23.81,20.61,18.28,49.95,17732.66,17344,20824.33,21174,30284
9/27/2008 1:00,0,7.42,14.01428571,22.85,20.39,18.85,27.42,17359.46,16977,20161.17,20648,28675
9/27/2008 2:00,0,7.42,14.01428571,24.82,21.58,20.46,36.06,17189.01,16918,19815.3,20359,27571
9/27/2008 3:00,0,7.42,14.01428571,26.05,23.38,23.16,34.85,17230.29,16969,19764,20274,27017
9/27/2008 4:00,0,7.42,14.01428571,25.55,22.81,22.24,31.95,17456.67,17233,20050.16,20569,26814
9/27/2008 5:00,0,7.42,14.01428571,24.21,22.28,22.13,34.39,17944.94,17849,20863.37,21324,27192
9/27/2008 6:00,0,7.42,14.01428571,25.07,22.69,22.48,33.17,18666.14,18558,22058.12,21971,28078
9/27/2008 7:00,0,7.42,14.01428571,25.01,23.46,21.5,34.46,19406.29,19302,23237.06,23004,29271
9/27/2008 8:00,0,7.42,14.01428571,25.75,24.47,21.5,38.39,19698.08,19640,23764.93,23691,30532
9/27/2008 9:00,0,7.42,14.01428571,18.49,16.7,15.62,32.37,19954.26,19820,24594.69,24658,32206
9/27/2008 10:00,1,7.42,14.01428571,25.85,24.61,23.31,40.26,19955.36,19906,25169.05,26385,33633
9/27/2008 11:00,1,7.42,14.01428571,18.38,17.07,16.25,32.71,19651.82,19580,25353.42,26665,34345
9/27/2008 12:00,1,7.42,14.01428571,22.07,19,18.8,36.31,19418.23,19105,25337.18,26710,34821
9/27/2008 13:00,1,7.42,14.01428571,23.81,20.65,19.74,37.9,18994.8,19101,25288.29,26594,35164
9/27/2008 14:00,1,7.42,14.01428571,28.03,26.36,25.65,32.88,18659.08,18772,25170.27,26553,35366
9/27/2008 15:00,1,7.42,14.01428571,20.75,18.74,18.55,53.63,18338.91,18694,25166.41,26405,35568
9/27/2008 16:00,1,7.42,14.01428571,11.06,10.02,9.9,45.06,18452.14,18972,25704.69,26967,35921
9/27/2008 17:00,1,7.42,14.01428571,6.9,5.94,5.93,43.12,19533.15,20050,27654.31,28950,35734
9/27/2008 18:00,1,7.42,14.01428571,6.69,6.88,2.64,37.52,20897.83,21177,28262.93,28803,35502
9/27/2008 19:00,1,7.42,14.01428571,10,5.11,2.42,57.55,20931.9,21111,27891.43,28611,35844
9/27/2008 20:00,1,7.42,14.01428571,8.33,-2.96,-5.4,35.35,20796.13,20936,27372.33,29001,36253
9/27/2008 21:00,0,7.42,14.01428571,15.17,6.42,1.77,31.81,20413.47,20506,26515.03,28030,35143
9/27/2008 22:00,0,7.42,14.01428571,19.2,14.38,8.54,25.06,19892.84,20008,25191.74,25769,33415
9/27/2008 23:00,0,7.42,14.01428571,20.64,15.27,12.97,28.31,19070.72,19243,23481.46,24188,31296
9/28/2008 0:00,0,7.42,13.93571429,27.14,23.16,20.45,-3.47,18275.45,17883,22145.71,23087,29317
9/28/2008 1:00,0,7.42,13.93571429,27.65,25.74,23.03,11.25,17758.64,17439,21340.64,22217,27848
9/28/2008 2:00,0,7.42,13.93571429,28.63,27.97,27.36,5.59,17460.95,17183,20821.13,21741,26790
9/28/2008 3:00,0,7.42,13.93571429,32.67,31.04,30.57,19.55,17378.97,17099,20569.68,21483,26214
9/28/2008 4:00,0,7.42,13.93571429,30.95,29.41,28.91,8.96,17508.64,17077,20611.7,21503,26132
9/28/2008 5:00,0,7.42,13.93571429,27.15,26.89,26.48,20.14,17804.4,17289,21029.97,21988,26116
9/28/2008 6:00,0,7.42,13.93571429,20.07,16.62,12.24,25.31,18359.08,17854,21975.8,22961,26721
9/28/2008 7:00,0,7.42,13.93571429,24.21,23.28,20.98,28.23,18990.73,18475,22982.81,23951,27598
9/28/2008 8:00,0,7.42,13.93571429,25.47,22.95,20.76,28.33,19309.28,18816,23600.74,23911,28625
9/28/2008 9:00,0,7.42,13.93571429,29.86,29.16,27.67,29.49,19450.76,19110,24441.73,24779,30192
9/28/2008 10:00,1,7.42,13.93571429,29.19,26.53,27.29,29.42,19353.29,19087,24881.41,25326,31186
9/28/2008 11:00,1,7.42,13.93571429,32.07,30.28,30.39,28.37,19055.57,18785,24856.97,25251,31991
9/28/2008 12:00,1,7.42,13.93571429,37.57,33.78,32.96,40.71,18641.02,18424,24561.45,24864,32666
9/28/2008 13:00,1,7.42,13.93571429,39.45,36.9,35.34,40.93,18136.49,18068,24169.04,25532,33055
9/28/2008 14:00,1,7.42,13.93571429,45.59,40.82,35.87,39.38,17735.82,17776,23785.25,25195,33175
9/28/2008 15:00,1,7.42,13.93571429,35.4,30.76,29.03,40.01,17490.35,17658,23560.16,25169,33464
9/28/2008 16:00,1,7.42,13.93571429,29.9,25.71,24.12,51.44,17433.38,17856,23965.61,25904,33751
9/28/2008 17:00,1,7.42,13.93571429,28.48,25.98,24.41,51.6,18443.85,18841,26509.1,27994,34003
9/28/2008 18:00,1,7.42,13.93571429,29.32,25.42,23.87,60.76,19795.34,19602,27764.8,27720,33900
9/28/2008 19:00,1,7.42,13.93571429,29.11,27.83,26.01,58.31,19689.67,19561,27492.91,27551,34969
9/28/2008 20:00,1,7.42,13.93571429,25,21.26,19.73,32.54,19549.11,19424,27064.66,27029,35821
9/28/2008 21:00,0,7.42,13.93571429,26.29,22.77,21.06,30.44,19236.21,19108,26271.58,27241,34461
9/28/2008 22:00,0,7.42,13.93571429,25.2,20.22,19.16,25,18598.58,18582,25082.87,25008,32666
9/28/2008 23:00,0,7.42,13.93571429,28.55,23.86,21.46,25.34,17706.43,17735,23508.76,23943,30577
9/29/2008 0:00,0,7.13,13.85714286,27.71,20.76,20.07,20.23,16765.54,16948,22040.23,22605,28846
9/29/2008 1:00,0,7.13,13.85714286,28.06,29.94,24.97,-5.51,16241,16312,21298.81,21726,27652
9/29/2008 2:00,0,7.13,13.85714286,30.82,29.94,27.89,27.94,15871.74,16073,20780.19,21210,27159
9/29/2008 3:00,0,7.13,13.85714286,31.72,30.57,30.51,27.57,15697.54,15970,20416.44,20970,26896
9/29/2008 4:00,0,7.13,13.85714286,37.82,36.39,36.69,29.51,15622.59,15989,20435.33,20900,27140
9/29/2008 5:00,0,7.13,13.85714286,32,30.68,28.18,38.95,15887.38,16336,20754.33,21162,28615
9/29/2008 6:00,0,7.13,13.85714286,34.36,32.82,32.62,45.87,16291.62,16727,21366.88,22782,32054
9/29/2008 7:00,0,7.13,13.85714286,30.15,27.17,25.65,41.45,16856.97,17310,22089.51,22604,34722
9/29/2008 8:00,0,7.13,13.85714286,24.41,24.12,23.54,44.19,17227.46,17918,22617.7,22741,35975
9/29/2008 9:00,0,7.13,13.85714286,25.36,23.89,21.86,55.03,17735.94,18428,23347.57,23521,37133
9/29/2008 10:00,1,7.13,13.85714286,28.16,26.07,24.31,47.27,18140.53,18709,23930.15,23982,38080
9/29/2008 11:00,1,7.13,13.85714286,32.42,29.29,27.61,66,18419.4,18806,24330.06,24270,38817
9/29/2008 12:00,1,7.13,13.85714286,25.92,22.81,21.99,67.31,18597.42,18884,24592.75,24265,39265
9/29/2008 13:00,1,7.13,13.85714286,24.23,23.34,21.83,58.24,18591.39,18909,24733.75,24139,39625
9/29/2008 14:00,1,7.13,13.85714286,28.86,27.37,27.09,65.23,18644.44,18893,24836.1,24120,39638
9/29/2008 15:00,1,7.13,13.85714286,31.09,29.8,29.44,38.96,18831.56,18899,25112.55,24288,39302
9/29/2008 16:00,1,7.13,13.85714286,30.64,29.97,29.36,36.15,19305.33,19130,26187.78,25128,39378
9/29/2008 17:00,1,7.13,13.85714286,29.24,26.58,25.33,40.21,20429.56,20309,28382.09,27628,38977
9/29/2008 18:00,1,7.13,13.85714286,31.34,29.88,29.08,54.9,21277.46,21301,29081.63,28322,38587
9/29/2008 19:00,1,7.13,13.85714286,31.98,31.24,30.44,52.41,21247.77,21122,28697.12,28177,39380
9/29/2008 20:00,1,7.13,13.85714286,35.66,34.02,33.8,33.85,20923.01,20794,28162.47,27595,39647
9/29/2008 21:00,0,7.13,13.85714286,39.8,32.43,32.04,23.36,20329.33,20271,27113.76,26624,37904
9/29/2008 22:00,0,7.13,13.85714286,29.7,20.21,19.04,17.43,19358.51,19453,25593.56,25265,35388
9/29/2008 23:00,0,7.13,13.85714286,19.01,13.58,13.33,28.05,18340.07,18328,23976.6,24335,32616
9/30/2008 0:00,0,7.17,13.77857143,24,20.94,20,24.5,17472.29,17214,22705.82,23453,30425
9/30/2008 1:00,0,7.17,13.77857143,23.46,17.1,15.89,23.32,16964.9,16827,21992.59,23507,28854
9/30/2008 2:00,0,7.17,13.77857143,17.52,14.29,11.99,18.87,16762.65,16749,21664.93,23218,28054
9/30/2008 3:00,0,7.17,13.77857143,22.8,21.93,21.59,27.75,16860.46,16869,21686.15,23211,27551
9/30/2008 4:00,0,7.17,13.77857143,24.97,19.55,18.14,26.93,17224.94,17253,22245.98,23711,27686
9/30/2008 5:00,0,7.17,13.77857143,24.71,22.77,21.7,34.85,18241.84,18342,23790.53,24211,28986
9/30/2008 6:00,0,7.17,13.77857143,42.9,39.33,35.57,45.68,20079.12,20235,26764.59,27174,32116
9/30/2008 7:00,0,7.17,13.77857143,45.74,43.01,42.3,34.57,21979.2,21708,29547.86,29567,34545
9/30/2008 8:00,0,7.17,13.77857143,77.99,77.18,74.32,40.41,22535.27,22536,30160.75,30309,35296
9/30/2008 9:00,0,7.17,13.77857143,94.33,98.07,92.32,41.95,22605.7,22615,30589.29,30756,36282
9/30/2008 10:00,1,7.17,13.77857143,60.37,63.13,57.01,45.08,22681.58,22764,30958.2,31044,36922
